"","Site.ID","NS","Bay","Date","Month","Year","Day.of.Yr","effort","Alexandrium spp.","Cerataulina spp.","Ceratium furca morphotype","Ceratium longipes morphotype","Chaetoceros spp.","Coscinodiscus spp.","Dictyocha spp. (Chromophyte)","Dinophysis spp.","Ditylum spp.","Entomoneis spp.","Eucampia spp.","Fragilariopsis spp.","Guinardia spp.","Heterocapsa spp.","Lauderia spp.","Leptocylindrus spp.","Licmophora spp.","Melosira spp.","Navicula morphotype","Nitzschia morphotype","Odontella spp.","Pleurosigma morphotype","Protoperidinium spp.","Pseudo-nitzschia spp.","Rhizosolenia spp.","Scrippsiella","Skeletonema spp.","Stephanopyxis spp.","Striatella","Thalassionema spp.","Thalassiosira spp."
"578","HMH","N","HOM",2014-04-15,"Apr","2014",105,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
"579","HMH","N","HOM",2014-08-27,"Aug","2014",239,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
"580","HMH","N","HOM",2014-09-02,"Sep","2014",245,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
"581","HMH","N","HOM",2014-09-15,"Sep","2014",258,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"582","HMH","N","HOM",2014-09-17,"Sep","2014",260,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
"583","HMH","N","HOM",2015-09-01,"Sep","2015",244,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
"584","HMH","N","HOM",2015-09-14,"Sep","2015",257,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1
"585","HMH","N","HOM",2016-08-29,"Aug","2016",242,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"586","HMH","N","HOM",2016-09-29,"Sep","2016",273,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"587","HMH","N","HOM",2017-04-18,"Apr","2017",108,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
"588","HMH","N","HOM",2017-09-12,"Sep","2017",255,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
"589","HMH","N","HOM",2017-09-25,"Sep","2017",268,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"590","HMH","N","HOM",2018-07-24,"Jul","2018",205,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"591","HMH","N","HOM",2018-08-07,"Aug","2018",219,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
"592","HMH","N","HOM",2018-09-27,"Sep","2018",270,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
"593","HMH","N","HOM",2019-09-12,"Sep","2019",255,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
"594","HMH","N","HOM",2021-06-29,"Jun","2021",180,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"595","HMH","N","HOM",2021-09-07,"Sep","2021",250,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1
"596","HMH","N","HOM",2022-06-01,"Jun","2022",152,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
"597","HMH","N","HOM",2022-09-14,"Sep","2022",257,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"598","HMH","N","HOM",2023-08-29,"Aug","2023",241,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0
"599","HMH","N","HOM",2023-09-19,"Sep","2023",262,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
"600","HMH","N","HOM",2023-09-26,"Sep","2023",269,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
"601","HMH","N","HOM",2024-08-14,"Aug","2024",227,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1
"602","HMH","N","HOM",2024-09-04,"Sep","2024",248,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1
"603","HMS","N","HOM",2013-08-22,"Aug","2013",234,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
"604","HMS","N","HOM",2015-08-19,"Aug","2015",231,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0
"605","HMS","N","HOM",2015-09-16,"Sep","2015",259,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1
"606","HMS","N","HOM",2016-09-13,"Sep","2016",257,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"607","JBD","S","JAK",2013-06-21,"Jun","2013",172,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"608","JBD","S","JAK",2013-07-07,"Jul","2013",188,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
"609","JBD","S","JAK",2013-09-20,"Sep","2013",263,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"610","JBD","S","JAK",2013-09-27,"Sep","2013",270,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
"611","JBD","S","JAK",2015-04-28,"Apr","2015",118,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"612","JBD","S","JAK",2021-08-18,"Aug","2021",230,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1
"613","JBR","S","JAK",2013-05-06,"May","2013",126,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","JBR","S","JAK",2013-06-19,"Jun","2013",170,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0
"615","JBR","S","JAK",2013-08-06,"Aug","2013",218,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
"616","JBR","S","JAK",2013-08-11,"Aug","2013",223,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"617","JBR","S","JAK",2013-08-16,"Aug","2013",228,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
"618","JBR","S","JAK",2014-08-11,"Aug","2014",223,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
"619","JBR","S","JAK",2014-08-14,"Aug","2014",226,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
"620","JBR","S","JAK",2014-08-18,"Aug","2014",230,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1
"621","JBR","S","JAK",2015-09-16,"Sep","2015",259,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
"622","JBR","S","JAK",2015-09-17,"Sep","2015",260,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
"623","JBR","S","JAK",2015-09-27,"Sep","2015",270,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
"624","JBR","S","JAK",2016-06-25,"Jun","2016",177,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1
"625","JBR","S","JAK",2016-06-28,"Jun","2016",180,2,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1
"626","JBR","S","JAK",2016-07-30,"Jul","2016",212,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
"627","JBR","S","JAK",2016-08-07,"Aug","2016",220,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1
"628","JBR","S","JAK",2016-08-12,"Aug","2016",225,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
"629","JBR","S","JAK",2016-08-21,"Aug","2016",234,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
"630","JBR","S","JAK",2016-09-21,"Sep","2016",265,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
"631","JBR","S","JAK",2018-04-01,"Apr","2018",91,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1
"632","JBR","S","JAK",2018-04-06,"Apr","2018",96,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1
"633","JBR","S","JAK",2018-08-08,"Aug","2018",220,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
"634","JBR","S","JAK",2020-07-23,"Jul","2020",205,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1
"635","KBL","S","KAS",2013-07-04,"Jul","2013",185,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"636","KBL","S","KAS",2013-07-15,"Jul","2013",196,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0
"637","KBL","S","KAS",2013-08-02,"Aug","2013",214,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"638","KBL","S","KAS",2013-08-09,"Aug","2013",221,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"639","KBL","S","KAS",2013-08-14,"Aug","2013",226,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"640","KBL","S","KAS",2013-08-30,"Aug","2013",242,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"641","KBL","S","KAS",2013-09-13,"Sep","2013",256,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"642","KBL","S","KAS",2013-09-27,"Sep","2013",270,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"643","KBL","S","KAS",2013-09-30,"Sep","2013",273,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"644","KBL","S","KAS",2014-09-19,"Sep","2014",262,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"645","KBL","S","KAS",2018-04-13,"Apr","2018",103,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"646","KBL","S","KAS",2018-08-13,"Aug","2018",225,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"647","KBL","S","KAS",2018-08-31,"Aug","2018",243,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"648","KBL","S","KAS",2019-08-02,"Aug","2019",214,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"649","KBL","S","KAS",2020-08-04,"Aug","2020",217,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
"650","KBL","S","KAS",2021-06-30,"Jun","2021",181,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1
"651","KBL","S","KAS",2023-08-29,"Aug","2023",241,2,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"652","KBL","S","KAS",2023-09-05,"Sep","2023",248,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1
"653","KBL","S","KAS",2024-06-18,"Jun","2024",170,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1
"654","KBL","S","KAS",2024-07-30,"Jul","2024",212,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1
"655","KBL","S","KAS",2024-08-28,"Aug","2024",241,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
"656","SVB","S","SEL",2014-08-14,"Aug","2014",226,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1
"657","SVB","S","SEL",2019-05-16,"May","2019",136,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"658","SVB","S","SEL",2021-05-25,"May","2021",145,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1
"659","SVH","S","SEL",2020-09-25,"Sep","2020",269,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
"660","SVS","S","SEL",2013-07-17,"Jul","2013",198,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
"661","SVS","S","SEL",2013-08-21,"Aug","2013",233,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
"662","SVS","S","SEL",2015-04-10,"Apr","2015",100,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1
"663","SVS","S","SEL",2015-09-16,"Sep","2015",259,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"664","SVS","S","SEL",2016-09-14,"Sep","2016",258,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
"665","HMH","N","HOM",2017-05-02,"May","2017",122,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1
"666","HMH","N","HOM",2020-09-29,"Sep","2020",273,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
"667","SVB","S","SEL",2013-08-13,"Aug","2013",225,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
"668","SVS","S","SEL",2013-09-09,"Sep","2013",252,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
"669","EPE","S","EP",2016-08-11,"Aug","2016",224,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
"670","EPE","S","EP",2021-08-18,"Aug","2021",230,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
"671","HMH","N","HOM",2013-07-31,"Jul","2013",212,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"672","HMH","N","HOM",2017-05-10,"May","2017",130,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"673","HMH","N","HOM",2020-08-11,"Aug","2020",224,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"674","HMH","N","HOM",2021-08-26,"Aug","2021",238,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1
"675","HMH","N","HOM",2022-05-04,"May","2022",124,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"676","HMH","N","HOM",2023-07-18,"Jul","2023",199,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1
"677","HMH","N","HOM",2024-09-11,"Sep","2024",255,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
"678","HMS","N","HOM",2017-08-03,"Aug","2017",215,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"679","JBD","S","JAK",2022-07-27,"Jul","2022",208,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1
"680","JBR","S","JAK",2016-07-06,"Jul","2016",188,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1
"681","JBR","S","JAK",2016-08-04,"Aug","2016",217,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
"682","KBL","S","KAS",2013-06-21,"Jun","2013",172,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
"683","KBL","S","KAS",2018-09-26,"Sep","2018",269,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1
"684","SVB","S","SEL",2017-07-27,"Jul","2017",208,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1
"685","SVB","S","SEL",2018-08-16,"Aug","2018",228,2,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
"686","SVB","S","SEL",2019-07-19,"Jul","2019",200,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
"687","SVH","S","SEL",2013-09-20,"Sep","2013",263,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1
"688","SVH","S","SEL",2020-08-08,"Aug","2020",221,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1
"689","SVH","S","SEL",2020-08-13,"Aug","2020",226,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1
"690","EPE","S","EP",2016-06-11,"Jun","2016",163,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1
"691","EPE","S","EP",2016-08-02,"Aug","2016",215,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1
"692","EPE","S","EP",2017-05-08,"May","2017",128,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
"693","EPE","S","EP",2017-07-16,"Jul","2017",197,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1
"694","EPE","S","EP",2018-04-12,"Apr","2018",102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
"695","EPE","S","EP",2020-05-13,"May","2020",134,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1
"696","EPE","S","EP",2020-06-03,"Jun","2020",155,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"697","EPE","S","EP",2021-08-04,"Aug","2021",216,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
"698","EPE","S","EP",2022-06-09,"Jun","2022",160,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
"699","EPE","S","EP",2022-08-03,"Aug","2022",215,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"700","EPE","S","EP",2023-05-23,"May","2023",143,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
"701","EPE","S","EP",2023-07-18,"Jul","2023",199,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1
"702","EPE","S","EP",2023-08-08,"Aug","2023",220,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1
"703","EPE","S","EP",2023-09-05,"Sep","2023",248,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1
"704","EPW","S","EP",2015-05-19,"May","2015",139,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1
"705","EPW","S","EP",2024-06-21,"Jun","2024",173,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1
"706","EPY","S","EP",2015-04-28,"Apr","2015",118,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
"707","HMH","N","HOM",2013-04-04,"Apr","2013",94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"708","HMH","N","HOM",2013-04-19,"Apr","2013",109,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"709","HMH","N","HOM",2014-04-10,"Apr","2014",100,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
"710","HMH","N","HOM",2014-04-18,"Apr","2014",108,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"711","HMH","N","HOM",2014-04-29,"Apr","2014",119,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1
"712","HMH","N","HOM",2014-05-13,"May","2014",133,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1
"713","HMH","N","HOM",2014-05-16,"May","2014",136,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
"714","HMH","N","HOM",2014-05-21,"May","2014",141,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1
"715","HMH","N","HOM",2014-05-23,"May","2014",143,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
"716","HMH","N","HOM",2014-05-30,"May","2014",150,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1
"717","HMH","N","HOM",2014-05-31,"May","2014",151,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"718","HMH","N","HOM",2014-06-05,"Jun","2014",156,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
"719","HMH","N","HOM",2014-07-11,"Jul","2014",192,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
"720","HMH","N","HOM",2014-07-15,"Jul","2014",196,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"721","HMH","N","HOM",2014-07-17,"Jul","2014",198,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
"722","HMH","N","HOM",2014-07-28,"Jul","2014",209,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
