"","Species","Site.ID","NS","Bay","Group","Date","Month","Year","Day.of.Yr","PA","effort","num.abund","mean.abund"
"254","Asterionellopsis","KBL","S","KAS","Diatom",2023-06-05,"Jun","2023",156,1,1,1,1
"255","Asterionellopsis","KBL","S","KAS","Diatom",2024-03-26,"Mar","2024",86,1,1,1,1
"256","Asterionellopsis","KBL","S","KAS","Diatom",2024-04-02,"Apr","2024",93,1,1,1,1
"257","Asterionellopsis","KBL","S","KAS","Diatom",2024-04-09,"Apr","2024",100,1,1,1,1
"258","Asterionellopsis","KBL","S","KAS","Diatom",2024-04-17,"Apr","2024",108,1,1,1,1
"259","Asterionellopsis","KBL","S","KAS","Diatom",2024-04-23,"Apr","2024",114,1,1,1,1
"260","Asterionellopsis","KBL","S","KAS","Diatom",2024-04-30,"Apr","2024",121,1,1,1,1
"261","Asterionellopsis","KBL","S","KAS","Diatom",2024-06-11,"Jun","2024",163,1,1,1,1
"262","Asterionellopsis","SVB","S","SEL","Diatom",2017-04-28,"Apr","2017",118,1,1,1,1
"263","Asterionellopsis","SVB","S","SEL","Diatom",2017-06-29,"Jun","2017",180,1,1,1,1
"264","Asterionellopsis","SVB","S","SEL","Diatom",2017-10-05,"Oct","2017",278,1,1,1,1
"265","Asterionellopsis","SVB","S","SEL","Diatom",2018-03-15,"Mar","2018",74,1,1,1,1
"266","Asterionellopsis","SVB","S","SEL","Diatom",2018-03-29,"Mar","2018",88,1,1,1,1
"267","Asterionellopsis","SVB","S","SEL","Diatom",2018-04-26,"Apr","2018",116,1,1,1,1
"268","Asterionellopsis","SVB","S","SEL","Diatom",2018-05-03,"May","2018",123,1,1,1,1
"269","Asterionellopsis","SVB","S","SEL","Diatom",2018-05-17,"May","2018",137,1,1,1,1
"270","Asterionellopsis","SVB","S","SEL","Diatom",2018-06-28,"Jun","2018",179,1,1,1,1
"271","Asterionellopsis","SVB","S","SEL","Diatom",2018-11-08,"Nov","2018",312,1,1,1,1
"272","Asterionellopsis","SVB","S","SEL","Diatom",2018-11-13,"Nov","2018",317,1,1,1,1
"273","Asterionellopsis","SVB","S","SEL","Diatom",2018-11-15,"Nov","2018",319,1,1,1,1
"274","Asterionellopsis","SVB","S","SEL","Diatom",2019-01-17,"Jan","2019",17,1,1,1,1
"275","Asterionellopsis","SVB","S","SEL","Diatom",2019-05-17,"May","2019",137,1,1,1,1
"276","Asterionellopsis","SVB","S","SEL","Diatom",2021-03-11,"Mar","2021",70,1,1,1,1
"277","Asterionellopsis","SVB","S","SEL","Diatom",2021-05-20,"May","2021",140,1,1,1,1
"278","Asterionellopsis","SVB","S","SEL","Diatom",2023-03-16,"Mar","2023",75,1,1,1,1
"279","Asterionellopsis","SVB","S","SEL","Diatom",2023-04-20,"Apr","2023",110,1,1,1,1
"280","Asterionellopsis","SVS","S","SEL","Diatom",2016-03-22,"Mar","2016",82,1,1,1,1
"281","Asterionellopsis","SVS","S","SEL","Diatom",2016-04-21,"Apr","2016",112,1,1,1,1
"282","Asterionellopsis","SVS","S","SEL","Diatom",2017-04-11,"Apr","2017",101,1,1,1,1
"283","Asterionellopsis","SVS","S","SEL","Diatom",2017-10-16,"Oct","2017",289,1,1,1,1
"284","Asteromphalus","EPE","S","EP","Diatom",2017-04-11,"Apr","2017",101,1,1,1,1
"285","Asteromphalus","EPE","S","EP","Diatom",2017-10-16,"Oct","2017",289,1,1,1,1
"286","Asteromphalus","EPE","S","EP","Diatom",2018-09-14,"Sep","2018",257,1,1,1,1
"287","Asteromphalus","HMH","N","HOM","Diatom",2016-08-31,"Aug","2016",244,1,1,1,1
"288","Asteromphalus","HMH","N","HOM","Diatom",2017-03-09,"Mar","2017",68,1,1,1,1
"289","Asteromphalus","HMH","N","HOM","Diatom",2017-03-30,"Mar","2017",89,1,1,1,1
"290","Asteromphalus","HMH","N","HOM","Diatom",2018-05-01,"May","2018",121,1,1,1,1
"291","Asteromphalus","HMH","N","HOM","Diatom",2018-05-17,"May","2018",137,1,1,1,1
"292","Asteromphalus","JBD","S","JAK","Diatom",2016-09-14,"Sep","2016",258,1,1,1,1
"293","Asteromphalus","JBD","S","JAK","Diatom",2018-09-26,"Sep","2018",269,1,1,1,1
"294","Asteromphalus","JBR","S","JAK","Diatom",2016-08-26,"Aug","2016",239,1,1,1,1
"295","Asteromphalus","JBR","S","JAK","Diatom",2016-08-27,"Aug","2016",240,1,1,1,1
"296","Asteromphalus","JBR","S","JAK","Diatom",2016-08-30,"Aug","2016",243,1,1,1,1
"297","Asteromphalus","JBR","S","JAK","Diatom",2016-11-01,"Nov","2016",306,1,1,1,1
"298","Asteromphalus","JBR","S","JAK","Diatom",2016-11-14,"Nov","2016",319,1,1,1,1
"299","Asteromphalus","JBR","S","JAK","Diatom",2017-01-31,"Jan","2017",31,1,1,1,1
"300","Asteromphalus","JBR","S","JAK","Diatom",2017-03-22,"Mar","2017",81,1,1,1,1
"301","Asteromphalus","JBR","S","JAK","Diatom",2017-03-29,"Mar","2017",88,1,1,1,1
"302","Asteromphalus","JBR","S","JAK","Diatom",2017-04-26,"Apr","2017",116,1,1,1,1
"303","Asteromphalus","JBR","S","JAK","Diatom",2017-05-01,"May","2017",121,1,1,1,1
"304","Asteromphalus","JBR","S","JAK","Diatom",2017-05-12,"May","2017",132,1,1,1,1
"305","Asteromphalus","JBR","S","JAK","Diatom",2017-08-03,"Aug","2017",215,1,1,1,1
"306","Asteromphalus","JBR","S","JAK","Diatom",2018-02-16,"Feb","2018",47,1,1,1,1
"307","Asteromphalus","JBR","S","JAK","Diatom",2018-03-31,"Mar","2018",90,1,1,1,1
"308","Asteromphalus","JBR","S","JAK","Diatom",2018-05-07,"May","2018",127,1,1,1,1
"309","Asteromphalus","JBR","S","JAK","Diatom",2018-08-23,"Aug","2018",235,1,1,1,1
"310","Asteromphalus","JBR","S","JAK","Diatom",2018-09-06,"Sep","2018",249,1,1,1,1
"311","Asteromphalus","KBL","S","KAS","Diatom",2016-08-26,"Aug","2016",239,1,1,1,1
"312","Asteromphalus","KBL","S","KAS","Diatom",2017-05-26,"May","2017",146,1,1,1,1
"313","Asteromphalus","KBL","S","KAS","Diatom",2017-10-16,"Oct","2017",289,1,1,1,1
"314","Asteromphalus","KBL","S","KAS","Diatom",2023-10-26,"Oct","2023",299,1,1,1,1
"315","Asteromphalus","SVB","S","SEL","Diatom",2016-11-22,"Nov","2016",327,1,1,1,1
"316","Asteromphalus","SVB","S","SEL","Diatom",2018-03-15,"Mar","2018",74,1,1,1,1
"317","Asteromphalus","SVB","S","SEL","Diatom",2018-09-27,"Sep","2018",270,1,1,1,1
"318","Asteromphalus","SVB","S","SEL","Diatom",2018-10-04,"Oct","2018",277,1,1,1,1
"319","Asteromphalus","SVB","S","SEL","Diatom",2018-11-15,"Nov","2018",319,1,1,1,1
"320","Asteromphalus","SVB","S","SEL","Diatom",2019-10-17,"Oct","2019",290,1,1,1,1
"321","Asteromphalus","SVH","S","SEL","Diatom",2020-10-16,"Oct","2020",290,1,1,1,1
"322","Asteromphalus","SVS","S","SEL","Diatom",2017-10-16,"Oct","2017",289,1,1,1,1
"323","Bacillaria sp.","HMH","N","HOM","Diatom",2016-11-16,"Nov","2016",321,1,1,1,1
"324","Bacillaria sp.","HMH","N","HOM","Diatom",2022-11-23,"Nov","2022",327,1,1,1,1
"325","Bacillaria sp.","HMH","N","HOM","Diatom",2023-03-23,"Mar","2023",82,1,1,1,1
"326","Bacillaria sp.","HMH","N","HOM","Diatom",2023-04-05,"Apr","2023",95,1,1,1,1
"327","Bacillaria sp.","HMH","N","HOM","Diatom",2023-04-19,"Apr","2023",109,1,1,1,1
"328","Bacillaria sp.","HMH","N","HOM","Diatom",2023-05-16,"May","2023",136,1,1,1,1
"329","Bacillaria sp.","HMH","N","HOM","Diatom",2024-05-01,"May","2024",122,1,1,1,1
"330","Bacillaria sp.","HMH","N","HOM","Diatom",2024-08-21,"Aug","2024",234,1,1,1,1
"331","Bacillaria sp.","JBD","S","JAK","Diatom",2024-05-14,"May","2024",135,1,1,1,1
"332","Bacillaria sp.","JBR","S","JAK","Diatom",2014-12-03,"Dec","2014",337,1,1,1,1
"333","Bacillaria sp.","JBR","S","JAK","Diatom",2015-03-02,"Mar","2015",61,1,1,1,1
"334","Bacillaria sp.","JBR","S","JAK","Diatom",2015-03-19,"Mar","2015",78,1,1,1,1
"335","Bacillaria sp.","JBR","S","JAK","Diatom",2016-08-10,"Aug","2016",223,1,1,1,1
"336","Bacillaria sp.","JBR","S","JAK","Diatom",2018-10-08,"Oct","2018",281,1,1,1,1
"337","Bacillaria sp.","KBL","S","KAS","Diatom",2013-04-26,"Apr","2013",116,1,1,1,1
"338","Bacillaria sp.","KBL","S","KAS","Diatom",2024-05-21,"May","2024",142,1,1,1,1
"339","Bacillaria sp.","SVB","S","SEL","Diatom",2016-10-19,"Oct","2016",293,1,1,1,1
"340","Bacillaria sp.","SVB","S","SEL","Diatom",2018-10-11,"Oct","2018",284,1,1,1,1
"341","Bacillaria sp.","SVB","S","SEL","Diatom",2019-03-28,"Mar","2019",87,1,1,1,1
"342","Bacteriastrum spp.","EPE","S","EP","Diatom",2017-06-11,"Jun","2017",162,1,1,1,1
"343","Bacteriastrum spp.","EPE","S","EP","Diatom",2017-08-07,"Aug","2017",219,1,1,1,1
"344","Bacteriastrum spp.","EPE","S","EP","Diatom",2017-09-15,"Sep","2017",258,1,1,1,1
"345","Bacteriastrum spp.","EPE","S","EP","Diatom",2017-10-16,"Oct","2017",289,1,1,1,1
"346","Bacteriastrum spp.","EPE","S","EP","Diatom",2018-09-10,"Sep","2018",253,1,1,1,1
"347","Bacteriastrum spp.","EPE","S","EP","Diatom",2020-08-25,"Aug","2020",238,1,1,2,2
"348","Bacteriastrum spp.","EPE","S","EP","Diatom",2020-09-16,"Sep","2020",260,1,1,1,1
"349","Bacteriastrum spp.","EPE","S","EP","Diatom",2020-09-24,"Sep","2020",268,1,1,1,1
"350","Bacteriastrum spp.","EPE","S","EP","Diatom",2021-10-05,"Oct","2021",278,1,1,1,1
"351","Bacteriastrum spp.","EPE","S","EP","Diatom",2023-10-03,"Oct","2023",276,1,1,1,1
"352","Bacteriastrum spp.","EPE","S","EP","Diatom",2023-10-26,"Oct","2023",299,1,1,1,1
"353","Bacteriastrum spp.","EPY","S","EP","Diatom",2013-08-21,"Aug","2013",233,1,1,1,1
"354","Bacteriastrum spp.","HMH","N","HOM","Diatom",2014-06-06,"Jun","2014",157,1,1,1,1
"355","Bacteriastrum spp.","HMH","N","HOM","Diatom",2017-09-05,"Sep","2017",248,1,1,1,1
"356","Bacteriastrum spp.","HMH","N","HOM","Diatom",2017-10-11,"Oct","2017",284,1,1,1,1
"357","Bacteriastrum spp.","HMH","N","HOM","Diatom",2020-09-03,"Sep","2020",247,1,1,1,1
"358","Bacteriastrum spp.","HMH","N","HOM","Diatom",2020-09-09,"Sep","2020",253,1,1,1,1
"359","Bacteriastrum spp.","HMH","N","HOM","Diatom",2020-09-24,"Sep","2020",268,1,1,1,1
"360","Bacteriastrum spp.","HMH","N","HOM","Diatom",2024-10-02,"Oct","2024",276,1,1,1,1
"361","Bacteriastrum spp.","HMS","N","HOM","Diatom",2014-10-07,"Oct","2014",280,1,1,1,1
"362","Bacteriastrum spp.","JBB","S","JAK","Diatom",2014-09-15,"Sep","2014",258,1,2,1,0.5
"363","Bacteriastrum spp.","JBB","S","JAK","Diatom",2014-09-22,"Sep","2014",265,1,2,1,0.5
"364","Bacteriastrum spp.","JBB","S","JAK","Diatom",2014-10-05,"Oct","2014",278,1,1,1,1
"365","Bacteriastrum spp.","JBB","S","JAK","Diatom",2014-10-15,"Oct","2014",288,1,1,1,1
"366","Bacteriastrum spp.","JBB","S","JAK","Diatom",2014-11-09,"Nov","2014",313,1,2,1,0.5
"367","Bacteriastrum spp.","JBD","S","JAK","Diatom",2013-08-14,"Aug","2013",226,1,1,1,1
"368","Bacteriastrum spp.","JBD","S","JAK","Diatom",2013-08-23,"Aug","2013",235,1,1,1,1
"369","Bacteriastrum spp.","JBD","S","JAK","Diatom",2013-08-30,"Aug","2013",242,1,1,1,1
"370","Bacteriastrum spp.","JBD","S","JAK","Diatom",2013-09-13,"Sep","2013",256,1,1,1,1
"371","Bacteriastrum spp.","JBD","S","JAK","Diatom",2017-10-06,"Oct","2017",279,1,1,1,1
"372","Bacteriastrum spp.","JBD","S","JAK","Diatom",2020-08-25,"Aug","2020",238,1,1,2,2
"373","Bacteriastrum spp.","JBD","S","JAK","Diatom",2023-09-15,"Sep","2023",258,1,1,1,1
"374","Bacteriastrum spp.","JBD","S","JAK","Diatom",2023-09-26,"Sep","2023",269,1,1,1,1
"375","Bacteriastrum spp.","JBD","S","JAK","Diatom",2023-10-26,"Oct","2023",299,1,1,1,1
"376","Bacteriastrum spp.","JBD","S","JAK","Diatom",2024-09-04,"Sep","2024",248,1,1,1,1
"377","Bacteriastrum spp.","JBD","S","JAK","Diatom",2024-09-11,"Sep","2024",255,1,1,1,1
"378","Bacteriastrum spp.","JBD","S","JAK","Diatom",2024-09-18,"Sep","2024",262,1,1,1,1
"379","Bacteriastrum spp.","JBD","S","JAK","Diatom",2024-10-02,"Oct","2024",276,1,1,1,1
"380","Bacteriastrum spp.","JBD","S","JAK","Diatom",2024-10-10,"Oct","2024",284,1,1,1,1
"381","Bacteriastrum spp.","JBD","S","JAK","Diatom",2024-11-14,"Nov","2024",319,1,1,1,1
"382","Bacteriastrum spp.","JBR","S","JAK","Diatom",2013-09-11,"Sep","2013",254,1,1,1,1
"383","Bacteriastrum spp.","JBR","S","JAK","Diatom",2014-09-08,"Sep","2014",251,1,2,1,0.5
"384","Bacteriastrum spp.","JBR","S","JAK","Diatom",2014-11-23,"Nov","2014",327,1,1,1,1
"385","Bacteriastrum spp.","JBR","S","JAK","Diatom",2017-06-12,"Jun","2017",163,1,1,1,1
"386","Bacteriastrum spp.","JBR","S","JAK","Diatom",2017-08-28,"Aug","2017",240,1,1,3,3
"387","Bacteriastrum spp.","JBR","S","JAK","Diatom",2017-09-04,"Sep","2017",247,1,1,1,1
"388","Bacteriastrum spp.","JBR","S","JAK","Diatom",2017-09-18,"Sep","2017",261,1,1,1,1
"389","Bacteriastrum spp.","JBR","S","JAK","Diatom",2018-07-01,"Jul","2018",182,1,1,1,1
"390","Bacteriastrum spp.","JBR","S","JAK","Diatom",2018-08-29,"Aug","2018",241,1,1,1,1
"391","Bacteriastrum spp.","JBR","S","JAK","Diatom",2018-10-08,"Oct","2018",281,1,1,1,1
"392","Bacteriastrum spp.","JBR","S","JAK","Diatom",2019-02-11,"Feb","2019",42,1,1,1,1
"393","Bacteriastrum spp.","JBR","S","JAK","Diatom",2019-08-09,"Aug","2019",221,1,1,1,1
"394","Bacteriastrum spp.","JBR","S","JAK","Diatom",2020-08-15,"Aug","2020",228,1,1,1,1
"395","Bacteriastrum spp.","JBR","S","JAK","Diatom",2020-08-29,"Aug","2020",242,1,1,1,1
"396","Bacteriastrum spp.","JBR","S","JAK","Diatom",2020-09-08,"Sep","2020",252,1,1,1,1
"397","Bacteriastrum spp.","JBR","S","JAK","Diatom",2020-09-20,"Sep","2020",264,1,1,1,1
"398","Bacteriastrum spp.","KBL","S","KAS","Diatom",2013-08-23,"Aug","2013",235,1,1,1,1
"399","Bacteriastrum spp.","KBL","S","KAS","Diatom",2013-09-20,"Sep","2013",263,1,1,1,1
"400","Bacteriastrum spp.","KBL","S","KAS","Diatom",2017-08-07,"Aug","2017",219,1,1,1,1
"401","Bacteriastrum spp.","KBL","S","KAS","Diatom",2017-10-06,"Oct","2017",279,1,1,1,1
"402","Bacteriastrum spp.","KBL","S","KAS","Diatom",2017-10-16,"Oct","2017",289,1,1,1,1
"403","Bacteriastrum spp.","KBL","S","KAS","Diatom",2018-10-15,"Oct","2018",288,1,1,1,1
"404","Bacteriastrum spp.","KBL","S","KAS","Diatom",2020-08-25,"Aug","2020",238,1,1,2,2
"405","Bacteriastrum spp.","KBL","S","KAS","Diatom",2020-09-16,"Sep","2020",260,1,1,1,1
"406","Bacteriastrum spp.","KBL","S","KAS","Diatom",2020-10-06,"Oct","2020",280,1,1,1,1
"407","Bacteriastrum spp.","KBL","S","KAS","Diatom",2021-10-05,"Oct","2021",278,1,1,1,1
"408","Bacteriastrum spp.","KBL","S","KAS","Diatom",2023-09-26,"Sep","2023",269,1,1,1,1
"409","Bacteriastrum spp.","KBL","S","KAS","Diatom",2024-09-04,"Sep","2024",248,1,1,1,1
"410","Bacteriastrum spp.","KBL","S","KAS","Diatom",2024-09-11,"Sep","2024",255,1,1,1,1
"411","Bacteriastrum spp.","KBL","S","KAS","Diatom",2024-09-18,"Sep","2024",262,1,1,1,1
"412","Bacteriastrum spp.","KBL","S","KAS","Diatom",2024-09-25,"Sep","2024",269,1,1,1,1
"413","Bacteriastrum spp.","KBL","S","KAS","Diatom",2024-10-10,"Oct","2024",284,1,1,1,1
"414","Bacteriastrum spp.","KBL","S","KAS","Diatom",2024-10-30,"Oct","2024",304,1,1,1,1
"415","Bacteriastrum spp.","KBL","S","KAS","Diatom",2024-11-06,"Nov","2024",311,1,1,1,1
"416","Bacteriastrum spp.","SVB","S","SEL","Diatom",2017-08-24,"Aug","2017",236,1,1,1,1
"417","Bacteriastrum spp.","SVB","S","SEL","Diatom",2017-08-31,"Aug","2017",243,1,1,1,1
"418","Bacteriastrum spp.","SVB","S","SEL","Diatom",2017-09-07,"Sep","2017",250,1,1,1,1
"419","Bacteriastrum spp.","SVB","S","SEL","Diatom",2017-09-14,"Sep","2017",257,1,1,1,1
"420","Bacteriastrum spp.","SVB","S","SEL","Diatom",2017-09-28,"Sep","2017",271,1,1,1,1
"421","Bacteriastrum spp.","SVB","S","SEL","Diatom",2017-11-02,"Nov","2017",306,1,1,1,1
"422","Bacteriastrum spp.","SVB","S","SEL","Diatom",2017-11-09,"Nov","2017",313,1,1,1,1
"423","Bacteriastrum spp.","SVB","S","SEL","Diatom",2018-01-25,"Jan","2018",25,1,1,1,1
"424","Bacteriastrum spp.","SVB","S","SEL","Diatom",2018-03-01,"Mar","2018",60,1,1,1,1
"425","Bacteriastrum spp.","SVB","S","SEL","Diatom",2018-06-21,"Jun","2018",172,1,1,1,1
"426","Bacteriastrum spp.","SVB","S","SEL","Diatom",2018-09-13,"Sep","2018",256,1,1,1,1
"427","Bacteriastrum spp.","SVB","S","SEL","Diatom",2018-10-11,"Oct","2018",284,1,1,1,1
"428","Bacteriastrum spp.","SVB","S","SEL","Diatom",2018-11-08,"Nov","2018",312,1,1,1,1
"429","Bacteriastrum spp.","SVB","S","SEL","Diatom",2019-07-11,"Jul","2019",192,1,1,1,1
"430","Bacteriastrum spp.","SVB","S","SEL","Diatom",2019-08-08,"Aug","2019",220,1,1,1,1
"431","Bacteriastrum spp.","SVB","S","SEL","Diatom",2019-09-27,"Sep","2019",270,1,1,1,1
"432","Bacteriastrum spp.","SVB","S","SEL","Diatom",2021-09-04,"Sep","2021",247,1,1,1,1
"433","Bacteriastrum spp.","SVB","S","SEL","Diatom",2021-09-16,"Sep","2021",259,1,1,1,1
"434","Bacteriastrum spp.","SVB","S","SEL","Diatom",2022-08-25,"Aug","2022",237,1,1,1,1
"435","Bacteriastrum spp.","SVB","S","SEL","Diatom",2022-09-15,"Sep","2022",258,1,1,1,1
"436","Bacteriastrum spp.","SVH","S","SEL","Diatom",2019-08-15,"Aug","2019",227,1,1,1,1
"437","Bacteriastrum spp.","SVH","S","SEL","Diatom",2020-08-27,"Aug","2020",240,1,1,1,1
"438","Bacteriastrum spp.","SVH","S","SEL","Diatom",2020-09-03,"Sep","2020",247,1,1,1,1
"439","Bacteriastrum spp.","SVH","S","SEL","Diatom",2020-09-10,"Sep","2020",254,1,1,1,1
"440","Bacteriastrum spp.","SVH","S","SEL","Diatom",2023-09-13,"Sep","2023",256,1,1,1,1
"441","Bacteriastrum spp.","SVH","S","SEL","Diatom",2023-09-20,"Sep","2023",263,1,1,1,1
"442","Bacteriastrum spp.","SVS","S","SEL","Diatom",2014-09-04,"Sep","2014",247,1,1,1,1
"443","Bacteriastrum spp.","SVS","S","SEL","Diatom",2014-10-06,"Oct","2014",279,1,1,1,1
"444","Bacteriastrum spp.","SVS","S","SEL","Diatom",2014-11-04,"Nov","2014",308,1,1,1,1
"445","Bacteriastrum spp.","SVS","S","SEL","Diatom",2017-08-11,"Aug","2017",223,1,1,1,1
"446","Bacteriastrum spp.","SVS","S","SEL","Diatom",2017-09-15,"Sep","2017",258,1,1,1,1
"447","Campylodiscus spp.","HMH","N","HOM","Diatom",2024-10-16,"Oct","2024",290,1,1,1,1
"448","Campylodiscus spp.","JBD","S","JAK","Diatom",2024-09-11,"Sep","2024",255,1,1,1,1
"449","Cerataulina spp.","EPE","S","EP","Diatom",2016-05-26,"May","2016",147,1,1,1,1
"450","Cerataulina spp.","EPE","S","EP","Diatom",2016-07-02,"Jul","2016",184,1,1,1,1
"451","Cerataulina spp.","EPE","S","EP","Diatom",2016-07-20,"Jul","2016",202,1,1,1,1
"452","Cerataulina spp.","EPE","S","EP","Diatom",2017-04-27,"Apr","2017",117,1,1,1,1
"453","Cerataulina spp.","EPE","S","EP","Diatom",2017-06-16,"Jun","2017",167,1,1,1,1
"454","Cerataulina spp.","EPE","S","EP","Diatom",2017-07-01,"Jul","2017",182,1,1,1,1
"455","Cerataulina spp.","EPE","S","EP","Diatom",2017-07-13,"Jul","2017",194,1,1,1,1
"456","Cerataulina spp.","EPE","S","EP","Diatom",2017-07-15,"Jul","2017",196,1,1,1,1
"457","Cerataulina spp.","EPE","S","EP","Diatom",2017-10-06,"Oct","2017",279,1,1,1,1
"458","Cerataulina spp.","EPE","S","EP","Diatom",2017-10-16,"Oct","2017",289,1,1,1,1
"459","Cerataulina spp.","EPE","S","EP","Diatom",2018-11-13,"Nov","2018",317,1,1,1,1
"460","Cerataulina spp.","EPE","S","EP","Diatom",2019-06-11,"Jun","2019",162,1,1,1,1
"461","Cerataulina spp.","EPE","S","EP","Diatom",2019-07-19,"Jul","2019",200,1,1,1,1
"462","Cerataulina spp.","EPE","S","EP","Diatom",2020-04-17,"Apr","2020",108,1,1,1,1
"463","Cerataulina spp.","EPE","S","EP","Diatom",2020-06-10,"Jun","2020",162,1,1,1,1
"464","Cerataulina spp.","EPE","S","EP","Diatom",2020-06-16,"Jun","2020",168,1,1,1,1
"465","Cerataulina spp.","EPE","S","EP","Diatom",2020-07-07,"Jul","2020",189,1,1,2,2
"466","Cerataulina spp.","EPE","S","EP","Diatom",2020-07-15,"Jul","2020",197,1,1,1,1
"467","Cerataulina spp.","EPE","S","EP","Diatom",2020-08-25,"Aug","2020",238,1,1,1,1
"468","Cerataulina spp.","EPE","S","EP","Diatom",2020-09-16,"Sep","2020",260,1,1,1,1
"469","Cerataulina spp.","EPE","S","EP","Diatom",2021-06-16,"Jun","2021",167,1,1,1,1
"470","Cerataulina spp.","EPE","S","EP","Diatom",2021-06-30,"Jun","2021",181,1,1,1,1
"471","Cerataulina spp.","EPE","S","EP","Diatom",2022-05-12,"May","2022",132,1,1,1,1
"472","Cerataulina spp.","EPE","S","EP","Diatom",2022-05-30,"May","2022",150,1,1,1,1
"473","Cerataulina spp.","EPE","S","EP","Diatom",2022-07-05,"Jul","2022",186,1,1,1,1
"474","Cerataulina spp.","EPE","S","EP","Diatom",2022-07-12,"Jul","2022",193,1,1,1,1
"475","Cerataulina spp.","EPE","S","EP","Diatom",2022-07-27,"Jul","2022",208,1,1,1,1
"476","Cerataulina spp.","EPE","S","EP","Diatom",2022-08-09,"Aug","2022",221,1,1,1,1
"477","Cerataulina spp.","EPE","S","EP","Diatom",2023-05-16,"May","2023",136,1,1,3,3
"478","Cerataulina spp.","EPE","S","EP","Diatom",2023-05-30,"May","2023",150,1,1,1,1
"479","Cerataulina spp.","EPE","S","EP","Diatom",2023-06-05,"Jun","2023",156,1,1,1,1
"480","Cerataulina spp.","EPE","S","EP","Diatom",2023-06-20,"Jun","2023",171,1,2,1,0.5
"481","Cerataulina spp.","EPE","S","EP","Diatom",2023-06-28,"Jun","2023",179,1,1,1,1
"482","Cerataulina spp.","EPE","S","EP","Diatom",2023-07-04,"Jul","2023",185,1,1,1,1
"483","Cerataulina spp.","EPE","S","EP","Diatom",2023-07-11,"Jul","2023",192,1,1,1,1
"484","Cerataulina spp.","EPE","S","EP","Diatom",2023-07-25,"Jul","2023",206,1,1,1,1
"485","Cerataulina spp.","EPE","S","EP","Diatom",2023-07-31,"Jul","2023",212,1,1,1,1
"486","Cerataulina spp.","EPE","S","EP","Diatom",2023-08-15,"Aug","2023",227,1,1,1,1
"487","Cerataulina spp.","EPE","S","EP","Diatom",2023-09-26,"Sep","2023",269,1,1,1,1
"488","Cerataulina spp.","EPE","S","EP","Diatom",2023-10-03,"Oct","2023",276,1,1,1,1
"489","Cerataulina spp.","EPE","S","EP","Diatom",2023-10-12,"Oct","2023",285,1,1,1,1
"490","Cerataulina spp.","EPW","S","EP","Diatom",2016-06-22,"Jun","2016",174,1,1,1,1
"491","Cerataulina spp.","EPW","S","EP","Diatom",2024-05-22,"May","2024",143,1,1,1,1
"492","Cerataulina spp.","EPW","S","EP","Diatom",2024-06-05,"Jun","2024",157,1,1,1,1
"493","Cerataulina spp.","EPW","S","EP","Diatom",2024-07-25,"Jul","2024",207,1,1,1,1
"494","Cerataulina spp.","EPW","S","EP","Diatom",2024-08-01,"Aug","2024",214,1,1,1,1
"495","Cerataulina spp.","EPY","S","EP","Diatom",2014-06-09,"Jun","2014",160,1,1,1,1
"496","Cerataulina spp.","EPY","S","EP","Diatom",2015-06-05,"Jun","2015",156,1,1,1,1
"497","Cerataulina spp.","HMH","N","HOM","Diatom",2014-06-12,"Jun","2014",163,1,1,1,1
"498","Cerataulina spp.","HMH","N","HOM","Diatom",2014-06-20,"Jun","2014",171,1,1,3,3
"499","Cerataulina spp.","HMH","N","HOM","Diatom",2014-06-26,"Jun","2014",177,1,1,1,1
"500","Cerataulina spp.","HMH","N","HOM","Diatom",2014-07-03,"Jul","2014",184,1,1,1,1
"501","Cerataulina spp.","HMH","N","HOM","Diatom",2014-10-02,"Oct","2014",275,1,1,1,1
"502","Cerataulina spp.","HMH","N","HOM","Diatom",2015-04-06,"Apr","2015",96,1,1,1,1
"503","Cerataulina spp.","HMH","N","HOM","Diatom",2015-05-06,"May","2015",126,1,1,1,1
"504","Cerataulina spp.","HMH","N","HOM","Diatom",2015-05-21,"May","2015",141,1,1,1,1
